SMYD00283,certamen gladiatorum
SMYD00284,pars gladiatoris
SMYD00285,certamen gladiatorum
SMYD00286,certamen gladiatorum
SMYD00287,"gladiator cum scuto, provocator"
SMYD00288,figurae hominum
SMYD00291,"gladiator cum scuto et ferro et palo ad dext., provocator"
SMYD00292,venatio
SMYD00293,caput hominis
SMYD00294,figura hominis
SMYD00295,duo capita hominum ad sin.
SMYD00296,gladiator cum scuto et corona
SMYD00297,phallus
SMYD00298,avis
SMYD00299,avis
SMYD00301,"feles magna, leo?"
SMYD00302,elephantus
SMYD00311,navis
SMYD00321,navis
SMYD00322,navis
SMYD00323,caput hominis ad sin.
SMYD00341,quadrum cum linea
SMYD00601,navis
SMYD02910,avis
SMYD02911,gladiator cum palmis
SMYD02912,phallus
SMYD02913,venatio)
SMYDG0041,navis
SMYDP0121,piscis nat ad sin.
SMYDP0151,piscis natandus ad dext.
SMYDP0321,denarius?
SMYDP0341,duo circuli
SMYDP0342,navis
SMYDP0431,navis
SMYDP0432,palma
SMYDP0433,imago incerta
SMYDP0541,duo capita hominum ad sin.
SMYDP0542,"gladiator ad dext., eques"
SMYDP0601,hortus
SMYDP0711,folium heredae
SMYDP0712,palmae
SMYDP0713,navis
SMYDP0721,tres circuli cum linea
SMYDP0731,avis
SMYDP0732,imago incerta
SMYDP0741,navis
SMYDP0742,gladiator
SMYDP0743,gladiator ad dext.
SMYDP0751,navis
SMYDP0761,piscis
SMYDP0781,duo naves
SMYDP0782,securis
SMYDP0783,navis
SMYDP0811,circulus continens florem
SMYDP0812,quattuor circuli
SMYDP0813,navis
SMYDP0831,taurus
SMYDP0841,avis
SMYDP0842,navis
SMYDP0843,lineae interscissae
SMYDP0844,navis
SMYDP0845,lineae interscissae
SMYDP0851,navis
SMYDP0931,circulus
SMYDP0941,"avis, olor?"
SMYDP0942,navis
SMYDP0943,folium heredae
SMYDP0961,"gladiator cum scuto ad sin., hoplomachus"
SMYDP1001,navis
SMYDP1002,domus
SMYDP1003,"tria animalia, cervi?"
SMYDP1004,navis
SMYDP1011,duo naves
SMYDP1012,aedificium
SMYDP1021,navis
SMYDP1031,duo stellae
SMYDP1041,duo capita hominum
SMYDP1051,certamen gladiatorum
SMYDP1091,aedes cum columnis et scalis
SMYDP1092,aedes
SMYDP1121,duo naves
SMYDP1122,navis
SMYDP1123,navis
SMYDP1551,navis
SMYTP1031,stellae
SMYTP1041,stella
